问题 ID,说明,状态,严重性,故事点,项目路径,位置种类,路径,折线图,列,事件 ID,帮助链接,程序集名称,程序集版本,程序集公钥,片段
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,144,12,T:System.Windows.Forms.AnchorStyles,,,,,this._txtMessage.Anchor = System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right | System.Windows.Forms.AnchorStyles.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,144,12,T:System.Windows.Forms.AnchorStyles,,,,,this._txtMessage.Anchor = System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right | System.Windows.Forms.AnchorStyles.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,144,12,F:System.Windows.Forms.AnchorStyles.Top,,,,,this._txtMessage.Anchor = System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right | System.Windows.Forms.AnchorStyles.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,144,12,T:System.Windows.Forms.TextBox,,,,,this._txtMessage.Anchor = System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right | System.Windows.Forms.AnchorStyles.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,144,12,T:System.Windows.Forms.AnchorStyles,,,,,this._txtMessage.Anchor = System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right | System.Windows.Forms.AnchorStyles.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,144,12,P:System.Windows.Forms.Control.Anchor,,,,,this._txtMessage.Anchor = System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right | System.Windows.Forms.AnchorStyles.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,142,12,T:System.Windows.Forms.Button,,,,,this._btnAttachImage.Click += new System.EventHandler(this.BtnAttachImage_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,142,12,E:System.Windows.Forms.Control.Click,,,,,this._btnAttachImage.Click += new System.EventHandler(this.BtnAttachImage_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,141,12,T:System.Windows.Forms.Button,,,,,this._btnAttachImage.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,141,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this._btnAttachImage.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,140,12,T:System.Windows.Forms.Button,,,,,"this._btnAttachImage.Text = ""图片(&I)"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,140,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this._btnAttachImage.Text = ""图片(&I)"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,139,12,T:System.Windows.Forms.Button,,,,,this._btnAttachImage.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,139,12,P:System.Windows.Forms.Control.TabIndex,,,,,this._btnAttachImage.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,138,12,T:System.Windows.Forms.Button,,,,,"this._btnAttachImage.Size = new System.Drawing.Size(100, 30);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,138,12,P:System.Windows.Forms.Control.Size,,,,,"this._btnAttachImage.Size = new System.Drawing.Size(100, 30);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,137,12,T:System.Windows.Forms.Button,,,,,"this._btnAttachImage.Name = ""_btnAttachImage"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,137,12,P:System.Windows.Forms.Control.Name,,,,,"this._btnAttachImage.Name = ""_btnAttachImage"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,136,12,T:System.Windows.Forms.Button,,,,,"this._btnAttachImage.Location = new System.Drawing.Point(440, 60);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,136,12,P:System.Windows.Forms.Control.Location,,,,,"this._btnAttachImage.Location = new System.Drawing.Point(440, 60);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,135,12,T:System.Windows.Forms.AnchorStyles,,,,,this._btnAttachImage.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,135,12,T:System.Windows.Forms.AnchorStyles,,,,,this._btnAttachImage.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,135,12,F:System.Windows.Forms.AnchorStyles.Right,,,,,this._btnAttachImage.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,135,12,T:System.Windows.Forms.AnchorStyles,,,,,this._btnAttachImage.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,135,12,T:System.Windows.Forms.AnchorStyles,,,,,this._btnAttachImage.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,135,12,F:System.Windows.Forms.AnchorStyles.Bottom,,,,,this._btnAttachImage.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,135,12,T:System.Windows.Forms.Button,,,,,this._btnAttachImage.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,135,12,T:System.Windows.Forms.AnchorStyles,,,,,this._btnAttachImage.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,135,12,P:System.Windows.Forms.Control.Anchor,,,,,this._btnAttachImage.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,133,12,T:System.Windows.Forms.Button,,,,,this._btnAttachFile.Click += new System.EventHandler(this.BtnAttachFile_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,133,12,E:System.Windows.Forms.Control.Click,,,,,this._btnAttachFile.Click += new System.EventHandler(this.BtnAttachFile_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,132,12,T:System.Windows.Forms.Button,,,,,this._btnAttachFile.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,132,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this._btnAttachFile.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,131,12,T:System.Windows.Forms.Button,,,,,"this._btnAttachFile.Text = ""文件(&F)"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,131,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this._btnAttachFile.Text = ""文件(&F)"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,130,12,T:System.Windows.Forms.Button,,,,,this._btnAttachFile.TabIndex = 2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,130,12,P:System.Windows.Forms.Control.TabIndex,,,,,this._btnAttachFile.TabIndex = 2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,129,12,T:System.Windows.Forms.Button,,,,,"this._btnAttachFile.Size = new System.Drawing.Size(100, 30);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,129,12,P:System.Windows.Forms.Control.Size,,,,,"this._btnAttachFile.Size = new System.Drawing.Size(100, 30);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,128,12,T:System.Windows.Forms.Button,,,,,"this._btnAttachFile.Name = ""_btnAttachFile"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,128,12,P:System.Windows.Forms.Control.Name,,,,,"this._btnAttachFile.Name = ""_btnAttachFile"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,127,12,T:System.Windows.Forms.Button,,,,,"this._btnAttachFile.Location = new System.Drawing.Point(550, 60);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,127,12,P:System.Windows.Forms.Control.Location,,,,,"this._btnAttachFile.Location = new System.Drawing.Point(550, 60);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,126,12,T:System.Windows.Forms.AnchorStyles,,,,,this._btnAttachFile.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,126,12,T:System.Windows.Forms.AnchorStyles,,,,,this._btnAttachFile.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,126,12,F:System.Windows.Forms.AnchorStyles.Right,,,,,this._btnAttachFile.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,126,12,T:System.Windows.Forms.AnchorStyles,,,,,this._btnAttachFile.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,126,12,T:System.Windows.Forms.AnchorStyles,,,,,this._btnAttachFile.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,126,12,F:System.Windows.Forms.AnchorStyles.Bottom,,,,,this._btnAttachFile.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,126,12,T:System.Windows.Forms.Button,,,,,this._btnAttachFile.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,126,12,T:System.Windows.Forms.AnchorStyles,,,,,this._btnAttachFile.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,126,12,P:System.Windows.Forms.Control.Anchor,,,,,this._btnAttachFile.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,124,12,T:System.Windows.Forms.Button,,,,,this._btnSend.Click += new System.EventHandler(this.BtnSend_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,124,12,E:System.Windows.Forms.Control.Click,,,,,this._btnSend.Click += new System.EventHandler(this.BtnSend_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,123,12,T:System.Windows.Forms.Button,,,,,this._btnSend.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,123,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this._btnSend.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,122,12,T:System.Windows.Forms.Button,,,,,"this._btnSend.Text = ""发送(&S)"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,122,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this._btnSend.Text = ""发送(&S)"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,121,12,T:System.Windows.Forms.Button,,,,,this._btnSend.TabIndex = 3;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,121,12,P:System.Windows.Forms.Control.TabIndex,,,,,this._btnSend.TabIndex = 3;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,120,12,T:System.Windows.Forms.Button,,,,,"this._btnSend.Size = new System.Drawing.Size(100, 30);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,120,12,P:System.Windows.Forms.Control.Size,,,,,"this._btnSend.Size = new System.Drawing.Size(100, 30);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,119,12,T:System.Windows.Forms.Button,,,,,"this._btnSend.Name = ""_btnSend"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,119,12,P:System.Windows.Forms.Control.Name,,,,,"this._btnSend.Name = ""_btnSend"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,118,12,T:System.Windows.Forms.Button,,,,,"this._btnSend.Location = new System.Drawing.Point(660, 60);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,118,12,P:System.Windows.Forms.Control.Location,,,,,"this._btnSend.Location = new System.Drawing.Point(660, 60);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,117,12,T:System.Windows.Forms.AnchorStyles,,,,,this._btnSend.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,117,12,T:System.Windows.Forms.AnchorStyles,,,,,this._btnSend.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,117,12,F:System.Windows.Forms.AnchorStyles.Right,,,,,this._btnSend.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,117,12,T:System.Windows.Forms.AnchorStyles,,,,,this._btnSend.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,117,12,T:System.Windows.Forms.AnchorStyles,,,,,this._btnSend.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.Designer.cs,117,12,F:System.Windows.Forms.AnchorStyles.Bottom,,,,,this._btnSend.Anchor = System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right;
